PeakID	Annotation
1-68850	promoter
1-108955	enhancer
1-48718	promoter
1-50340	promoter
1-18388	enhancer
1-41866	enhancer
1-74347	enhancer
1-60308	promoter
1-84438	enhancer
1-58968	enhancer
1-30244	promoter
1-89106	enhancer
1-83557	enhancer
1-92803	enhancer
1-8908	enhancer
1-27048	enhancer
1-36637	enhancer
1-60733	promoter
1-8342	enhancer
1-87732	promoter
1-51584	promoter
1-17889	enhancer
1-105944	enhancer
1-49146	promoter
1-7832	enhancer
1-98616	enhancer
1-76768	promoter
1-57115	promoter
1-9286	promoter
1-30900	enhancer
1-57184	enhancer
1-1821	enhancer
1-12516	enhancer
1-18750	enhancer
1-109311	promoter
1-60231	promoter
1-84824	enhancer
1-6233	enhancer
1-41867	enhancer
1-84821	promoter
1-110590	promoter
1-4274	enhancer
1-11632	enhancer
1-83453	enhancer
1-10144	enhancer
1-2748	enhancer
1-86123	enhancer
1-41355	promoter
1-82870	promoter
1-64023	enhancer
1-144	promoter
1-20405	enhancer
1-15907	promoter
1-67552	enhancer
1-56843	enhancer
1-32725	promoter
1-51340	enhancer
1-41419	promoter
1-5753	promoter
1-15549	enhancer
1-42881	enhancer
1-65430	enhancer
1-1338	enhancer
1-88986	enhancer
1-71823	enhancer
1-25467	enhancer
1-75893	enhancer
1-33350	promoter
1-8341	enhancer
1-99820	enhancer
1-39832	enhancer
1-102481	enhancer
1-6788	promoter
1-23698	enhancer
1-71330	promoter
1-56020	enhancer
1-58106	promoter
1-28699	enhancer
1-39980	enhancer
1-96618	enhancer
1-38830	enhancer
1-40167	promoter
1-92410	enhancer
1-11134	enhancer
1-109174	promoter
1-36430	enhancer
1-51059	promoter
1-1991	promoter
1-45161	enhancer
1-36983	promoter
1-32046	enhancer
1-71218	enhancer
1-98514	enhancer
1-40478	promoter
1-60305	enhancer
1-98944	promoter
1-40152	enhancer
1-40348	enhancer
1-21480	enhancer
1-80440	enhancer
1-2811	enhancer
1-83878	enhancer
1-96071	enhancer
1-109023	enhancer
1-79227	enhancer
1-43456	enhancer
1-14383	enhancer
1-41380	enhancer
1-104529	enhancer
1-38379	enhancer
1-48509	promoter
1-18946	promoter
1-80369	enhancer
1-52191	promoter
1-58580	enhancer
1-1638	enhancer
1-89737	enhancer
1-80452	enhancer
1-76283	enhancer
1-4249	enhancer
1-52705	enhancer
1-27835	enhancer
1-63388	promoter
1-29241	promoter
1-6072	enhancer
1-82914	enhancer
1-35151	enhancer
1-110519	enhancer
1-34272	enhancer
1-16245	promoter
1-221	enhancer
1-73079	enhancer
1-85593	promoter
1-68638	enhancer
1-12608	enhancer
1-13595	promoter
1-22512	promoter
1-88987	enhancer
1-13716	enhancer
1-68289	enhancer
1-40174	enhancer
1-14179	enhancer
1-83113	promoter
1-65601	enhancer
1-6048	promoter
1-24962	enhancer
1-95735	enhancer
1-35320	promoter
1-50978	promoter
1-71426	enhancer
1-13313	enhancer
1-28989	enhancer
1-49709	promoter
1-70152	enhancer
1-73969	enhancer
1-44396	enhancer
1-65194	enhancer
1-14003	enhancer
1-75954	promoter
1-53110	promoter
1-26492	enhancer
1-31889	enhancer
1-43654	promoter
1-53465	enhancer
1-72937	enhancer
1-11902	enhancer
1-87553	promoter
1-4251	enhancer
1-70795	promoter
1-99232	enhancer
1-109738	enhancer
1-4296	promoter
1-46465	enhancer
1-12753	enhancer
1-67288	enhancer
1-60213	enhancer
1-17719	enhancer
1-52403	enhancer
1-5059	enhancer
1-38022	enhancer
1-42975	enhancer
1-42848	promoter
1-110794	enhancer
1-84494	enhancer
1-52800	promoter
1-81476	promoter
1-84026	enhancer
1-60082	enhancer
1-70169	enhancer
1-86710	enhancer
1-53902	enhancer
1-13843	promoter
1-203	enhancer
1-42841	promoter
1-50983	promoter
1-100419	enhancer
1-29034	enhancer
1-95112	enhancer
1-97536	promoter
1-29212	enhancer
1-104980	enhancer
1-15613	promoter
1-69392	enhancer
1-73020	promoter
1-99306	enhancer
1-68784	enhancer
1-12118	enhancer
1-71846	enhancer
1-2520	promoter
1-48914	enhancer
1-33932	enhancer
1-88263	enhancer
1-6049	promoter
1-2186	enhancer
1-86410	promoter
1-22268	enhancer
1-38606	promoter
1-50387	promoter
1-92593	enhancer
1-8749	promoter
1-47868	promoter
1-3469	enhancer
1-96455	promoter
1-7437	enhancer
1-43251	promoter
1-81680	enhancer
1-109645	promoter
1-38018	enhancer
1-73737	enhancer
1-41785	enhancer
1-56700	enhancer
1-75195	enhancer
1-71126	enhancer
1-58638	enhancer
1-38039	enhancer
1-105123	promoter
1-105062	enhancer
1-100159	enhancer
1-60095	enhancer
1-20378	enhancer
1-5782	enhancer
1-41812	enhancer
1-74671	enhancer
1-47555	enhancer
1-18566	enhancer
1-25250	promoter
1-34959	enhancer
1-28953	enhancer
1-51009	promoter
1-50705	enhancer
1-86508	enhancer
1-9782	enhancer
1-70096	promoter
1-15429	promoter
1-17636	promoter
1-37410	promoter
1-76548	enhancer
1-102601	promoter
1-73909	enhancer
1-46543	enhancer
1-18520	enhancer
1-61497	promoter
1-87106	promoter
1-58180	enhancer
1-64021	enhancer
1-12007	enhancer
1-87505	promoter
1-102385	enhancer
1-100647	enhancer
1-33838	promoter
1-106060	enhancer
1-519	promoter
1-35254	enhancer
1-631	enhancer
1-45138	promoter
1-35130	promoter
1-52284	enhancer
1-61182	enhancer
1-7817	enhancer
1-24271	promoter
1-72152	enhancer
1-82480	enhancer
1-109085	enhancer
1-3098	enhancer
1-18664	enhancer
1-62300	enhancer
1-46207	promoter
1-106893	enhancer
1-100888	enhancer
1-39291	promoter
1-108171	promoter
1-72806	enhancer
1-10928	enhancer
1-19337	enhancer
1-11348	promoter
1-73375	enhancer
1-105277	promoter
1-101277	enhancer
1-81983	promoter
1-37413	promoter
1-74746	promoter
1-5983	promoter
1-56556	promoter
1-15087	enhancer
1-104565	enhancer
1-10824	promoter
1-98806	enhancer
1-83990	enhancer
1-40266	enhancer
1-92660	enhancer
1-40154	promoter
1-576	enhancer
1-97825	enhancer
1-6526	promoter
1-42157	enhancer
1-72069	enhancer
1-72544	enhancer
1-109162	promoter
1-27144	enhancer
1-28317	enhancer
1-35527	promoter
1-15279	enhancer
1-32697	promoter
1-40579	promoter
1-53987	enhancer
1-36978	enhancer
1-8830	enhancer
1-110922	promoter
1-10010	enhancer
1-99597	promoter
1-22853	enhancer
1-92055	enhancer
1-71488	promoter
1-102901	enhancer
1-36822	enhancer
1-107747	enhancer
1-80408	promoter
1-31386	promoter
1-22441	promoter
1-41526	enhancer
1-52951	promoter
1-102167	enhancer
1-85582	promoter
1-11633	enhancer
1-36247	enhancer
1-49640	promoter
1-22991	enhancer
1-62162	enhancer
1-49522	enhancer
1-19855	enhancer
1-26587	promoter
1-59590	promoter
1-75112	enhancer
1-48705	enhancer
1-4572	promoter
1-84020	enhancer
1-73237	promoter
1-102433	enhancer
1-18731	enhancer
1-29478	promoter
1-39616	enhancer
1-997	enhancer
1-29769	enhancer
1-67793	enhancer
1-34956	enhancer
1-46633	enhancer
1-20654	enhancer
1-67921	enhancer
1-83679	promoter
1-94759	promoter
1-102051	enhancer
1-42867	promoter
1-58745	promoter
1-105531	enhancer
1-2153	enhancer
1-75970	enhancer
1-18530	enhancer
1-109236	enhancer
1-32721	promoter
1-70982	enhancer
1-65658	enhancer
1-105483	enhancer
1-51719	promoter
1-63122	enhancer
1-32167	enhancer
1-93657	enhancer
1-27909	enhancer
1-29307	promoter
1-52095	promoter
1-87395	enhancer
1-81928	enhancer
1-88116	enhancer
1-14953	enhancer
1-86143	promoter
1-92674	enhancer
1-54897	enhancer
1-19211	promoter
1-5113	enhancer
1-7691	enhancer
1-37858	enhancer
1-62360	enhancer
1-99882	promoter
1-54316	enhancer
1-43136	enhancer
1-53970	enhancer
1-99304	enhancer
1-65267	promoter
1-14923	enhancer
1-82118	enhancer
1-28581	enhancer
1-18527	enhancer
1-97962	enhancer
1-108657	promoter
1-2176	enhancer
1-41865	enhancer
1-62301	enhancer
1-27109	enhancer
1-14182	enhancer
1-76149	enhancer
1-11723	promoter
1-93717	enhancer
1-110416	enhancer
1-57072	promoter
1-75902	enhancer
1-50133	enhancer
1-73025	enhancer
1-87245	enhancer
1-110439	enhancer
1-26920	enhancer
1-1109	enhancer
1-44233	enhancer
1-106257	enhancer
1-85549	enhancer
1-40179	promoter
1-101206	enhancer
1-82391	enhancer
1-29274	promoter
1-38163	enhancer
1-38708	enhancer
1-43546	enhancer
1-49662	promoter
1-84312	enhancer
1-21516	promoter
1-46283	promoter
1-3363	enhancer
1-71311	enhancer
1-29727	enhancer
1-98951	enhancer
1-85067	promoter
1-84001	enhancer
1-52747	enhancer
1-73732	enhancer
1-76854	enhancer
1-74484	enhancer
1-92859	enhancer
1-8541	enhancer
1-50058	promoter
1-57014	enhancer
1-81155	promoter
1-49673	enhancer
1-5302	enhancer
1-38283	promoter
1-39568	enhancer
1-12087	promoter
1-105251	promoter
1-45222	promoter
1-55443	enhancer
1-41379	enhancer
1-98473	enhancer
1-42265	enhancer
1-94830	promoter
1-24515	promoter
1-31744	enhancer
1-43698	enhancer
1-102085	enhancer
1-27738	promoter
1-10463	promoter
1-45452	enhancer
1-42712	enhancer
1-78980	enhancer
1-6064	enhancer
1-3404	enhancer
1-49634	promoter
1-53761	promoter
1-23429	promoter
1-68366	promoter
1-39797	promoter
1-102936	promoter
1-83556	enhancer
1-22940	promoter
1-74513	enhancer
1-93656	enhancer
1-108096	enhancer
1-33875	promoter
1-21384	enhancer
1-11582	enhancer
1-12263	enhancer
1-94671	promoter
1-11479	promoter
1-44654	enhancer
1-35519	enhancer
1-66757	enhancer
1-27564	promoter
1-23388	enhancer
1-32696	promoter
1-56499	enhancer
1-24436	enhancer
1-68746	enhancer
1-39363	promoter
1-74525	enhancer
1-19808	promoter
1-85681	promoter
1-84540	promoter
1-97512	enhancer
1-39976	enhancer
1-70524	promoter
1-61736	enhancer
1-80185	enhancer
1-44662	promoter
1-41784	enhancer
1-39069	enhancer
1-87166	enhancer
1-11836	enhancer
1-96324	enhancer
1-96562	enhancer
1-25634	enhancer
1-66261	promoter
1-53770	enhancer
1-13999	enhancer
1-29839	enhancer
1-93646	enhancer
1-40956	enhancer
1-46330	promoter
1-67975	enhancer
1-86361	enhancer
1-63787	enhancer
1-77973	promoter
1-96336	enhancer
1-35773	enhancer
1-63394	enhancer
1-69041	enhancer
1-49016	enhancer
1-109239	enhancer
1-20927	enhancer
1-26561	enhancer
1-19595	promoter
1-32667	enhancer
1-28961	enhancer
1-92151	enhancer
1-63714	enhancer
1-22885	enhancer
1-83381	enhancer
1-47015	enhancer
1-80419	enhancer
1-49100	promoter
1-3000	promoter
1-12116	enhancer
1-27360	enhancer
1-25633	enhancer
1-74085	enhancer
1-52292	enhancer
1-68707	enhancer
1-97139	enhancer
1-93582	enhancer
1-48472	enhancer
1-1059	enhancer
1-59943	promoter
1-8031	enhancer
1-7770	enhancer
1-62588	enhancer
1-29872	enhancer
1-14614	enhancer
1-82621	enhancer
1-23782	enhancer
1-15756	promoter
1-70557	enhancer
1-42618	promoter
1-84370	enhancer
1-37283	enhancer
1-70522	promoter
1-9822	promoter
1-49617	promoter
1-29992	enhancer
1-110809	enhancer
1-73919	enhancer
1-13139	enhancer
1-91947	promoter
1-83703	promoter
1-24084	enhancer
1-106684	enhancer
1-27903	promoter
1-85376	enhancer
1-3307	enhancer
1-36733	enhancer
1-45392	promoter
1-70060	enhancer
1-93835	enhancer
1-82869	promoter
1-63856	promoter
1-103655	enhancer
1-93222	promoter
1-57703	enhancer
1-99217	enhancer
1-43118	enhancer
1-5224	enhancer
1-78843	enhancer
1-3984	enhancer
1-101950	enhancer
1-49605	promoter
1-76030	enhancer
1-21677	promoter
1-110180	promoter
1-15343	enhancer
1-67726	enhancer
1-4641	promoter
1-32349	enhancer
1-60179	promoter
1-107934	promoter
1-13905	enhancer
1-12669	enhancer
1-85798	enhancer
1-6234	enhancer
1-80862	enhancer
1-46607	enhancer
1-75247	enhancer
1-23890	promoter
1-88012	enhancer
1-22808	enhancer
1-55180	enhancer
1-66167	enhancer
1-35282	enhancer
1-58849	enhancer
1-67788	enhancer
1-91301	promoter
1-92592	enhancer
1-355	enhancer
1-55633	enhancer
1-5735	enhancer
1-107698	enhancer
1-4823	enhancer
1-94627	promoter
1-83778	enhancer
1-75433	enhancer
1-98523	promoter
1-80187	enhancer
1-38819	enhancer
1-43965	enhancer
1-19727	promoter
1-63089	promoter
1-84324	promoter
1-21691	promoter
1-94900	enhancer
1-80783	enhancer
1-2348	promoter
1-37835	promoter
1-47112	enhancer
1-52218	enhancer
1-102653	promoter
1-29021	enhancer
1-4510	promoter
1-70332	enhancer
1-66896	enhancer
1-11639	enhancer
1-12795	enhancer
1-13949	promoter
1-5534	enhancer
1-23168	enhancer
1-83161	enhancer
1-15807	promoter
1-103846	promoter
1-30124	promoter
1-10421	promoter
1-98512	promoter
1-36313	enhancer
1-67845	promoter
1-104031	enhancer
1-52186	promoter
1-83730	enhancer
1-36749	promoter
1-46196	enhancer
1-78140	enhancer
1-68196	promoter
1-12468	promoter
1-5585	enhancer
1-34419	promoter
1-77021	enhancer
1-14396	enhancer
1-17279	enhancer
1-50409	promoter
1-46289	promoter
1-30923	enhancer
1-25658	enhancer
1-73920	enhancer
1-34978	enhancer
1-15438	promoter
1-17069	promoter
1-55662	enhancer
1-8603	promoter
1-26074	enhancer
1-36829	enhancer
1-107954	promoter
1-85316	promoter
1-85617	enhancer
1-85591	enhancer
1-57513	promoter
1-66878	enhancer
1-41413	enhancer
1-71153	enhancer
1-107492	promoter
1-31597	enhancer
1-13892	enhancer
1-52331	enhancer
1-87234	promoter
1-9245	promoter
1-66507	promoter
1-56199	enhancer
1-2222	enhancer
1-28256	enhancer
1-73979	promoter
1-75541	promoter
1-23083	enhancer
1-50379	promoter
1-87255	enhancer
1-107403	promoter
1-100574	enhancer
1-69058	enhancer
1-95609	promoter
1-102961	promoter
1-89418	enhancer
1-37179	enhancer
1-98351	enhancer
1-96706	enhancer
1-19484	enhancer
1-55092	enhancer
1-44190	promoter
1-23353	enhancer
1-3574	enhancer
1-22302	enhancer
1-39528	enhancer
1-66061	enhancer
1-52677	promoter
1-586	enhancer
1-23109	promoter
1-19959	promoter
1-67543	enhancer
1-106740	promoter
1-3342	enhancer
1-49560	promoter
1-21702	promoter
1-14534	promoter
1-12109	promoter
1-66525	enhancer
1-71424	enhancer
1-94647	enhancer
1-72771	promoter
1-87265	promoter
1-8080	enhancer
1-56568	enhancer
1-55047	enhancer
1-54193	enhancer
1-60632	promoter
1-47797	enhancer
1-33014	promoter
1-105207	promoter
1-489	enhancer
1-92218	promoter
1-41879	enhancer
1-101002	promoter
1-106340	enhancer
1-56540	enhancer
1-48742	promoter
1-94486	enhancer
1-104877	enhancer
1-15439	promoter
1-85469	enhancer
1-15926	enhancer
1-55568	enhancer
1-71132	enhancer
1-68629	promoter
1-60531	enhancer
1-43885	promoter
1-35683	enhancer
1-29991	enhancer
1-83726	enhancer
1-89824	promoter
1-73813	enhancer
1-2005	enhancer
1-33344	promoter
1-8099	enhancer
1-50042	enhancer
1-100923	enhancer
1-19925	promoter
1-30584	enhancer
1-5396	promoter
1-64611	promoter
1-37030	enhancer
1-6146	enhancer
1-73070	promoter
1-39493	enhancer
1-32387	enhancer
1-748	enhancer
1-27063	enhancer
1-27420	promoter
1-18362	enhancer
1-42368	promoter
1-19	enhancer
1-81824	enhancer
1-73440	enhancer
1-44985	enhancer
1-104273	promoter
1-28859	promoter
1-40601	promoter
1-100326	enhancer
1-91472	promoter
1-61842	promoter
1-70535	enhancer
1-88295	enhancer
1-97351	promoter
1-85858	enhancer
1-12861	enhancer
1-50426	enhancer
1-52506	promoter
1-73142	promoter
1-21897	promoter
1-66626	promoter
1-38895	promoter
1-64786	enhancer
1-109134	promoter
1-98330	enhancer
1-37733	promoter
1-14910	enhancer
1-77313	promoter
1-87975	enhancer
1-75300	enhancer
1-699	promoter
1-41894	enhancer
1-48792	promoter
1-60004	enhancer
1-82528	enhancer
1-81139	enhancer
1-93859	enhancer
1-29219	enhancer
1-80621	promoter
1-59238	enhancer
1-11728	promoter
1-58077	enhancer
1-37183	enhancer
1-3405	enhancer
1-47079	enhancer
1-108065	promoter
1-70189	enhancer
1-31689	enhancer
1-8081	enhancer
1-60124	promoter
1-48005	enhancer
1-16786	enhancer
1-50313	promoter
1-11263	enhancer
1-96114	enhancer
1-55363	enhancer
1-87323	promoter
1-79952	enhancer
1-92477	enhancer
1-60486	enhancer
1-95492	enhancer
1-75019	enhancer
1-63239	enhancer
1-79911	enhancer
1-87172	enhancer
1-106206	promoter
1-53108	promoter
1-92354	promoter
1-720	enhancer
1-103504	promoter
1-2582	enhancer
1-90566	promoter
1-5087	enhancer
1-63198	enhancer
1-47523	enhancer
1-96437	enhancer
1-26869	enhancer
1-17565	promoter
1-82669	enhancer
1-52949	promoter
1-107645	enhancer
1-2409	promoter
1-5216	promoter
1-65045	enhancer
1-60864	enhancer
1-35506	enhancer
1-85320	enhancer
1-49152	enhancer
1-102356	enhancer
1-43197	promoter
1-51133	promoter
1-14893	enhancer
1-27157	enhancer
1-72670	enhancer
1-99691	promoter
1-59707	enhancer
1-87687	promoter
1-65103	enhancer
1-65436	enhancer
1-57118	enhancer
1-81803	promoter
1-19495	enhancer
1-48154	promoter
1-16759	enhancer
1-82998	enhancer
1-69667	enhancer
1-109503	promoter
1-79501	enhancer
1-91379	enhancer
1-100875	enhancer
1-46864	promoter
1-5752	promoter
1-92180	enhancer
1-66556	enhancer
1-106750	enhancer
1-16203	promoter
1-91726	enhancer
1-65551	enhancer
1-96028	enhancer
1-69642	enhancer
1-76475	enhancer
1-78382	enhancer
1-52278	promoter
1-81692	enhancer
1-59989	enhancer
1-74305	promoter
1-88566	enhancer
1-15038	promoter
1-104958	enhancer
1-9441	enhancer
1-1095	promoter
1-20730	enhancer
1-101269	enhancer
1-6466	promoter
1-40860	enhancer
1-33534	promoter
1-77311	promoter
1-32777	enhancer
1-107712	promoter
1-92499	enhancer
1-78891	promoter
1-47731	enhancer
1-84784	enhancer
1-9769	enhancer
1-54494	enhancer
1-50564	promoter
1-78032	enhancer
1-19218	enhancer
1-88436	enhancer
1-75299	enhancer
1-81935	enhancer
1-12244	promoter
1-36048	enhancer
1-94803	enhancer
1-7670	promoter
1-81866	promoter
1-99110	enhancer
1-88340	enhancer
1-87922	promoter
1-15979	enhancer
1-16730	enhancer
1-13145	enhancer
1-54290	enhancer
1-86295	enhancer
1-103731	enhancer
1-26490	promoter
1-96097	enhancer
1-96467	enhancer
1-78910	promoter
1-39070	enhancer
1-22300	enhancer
1-45722	enhancer
1-44243	enhancer
1-3295	enhancer
1-56541	enhancer
1-57004	enhancer
1-81268	enhancer
1-83805	promoter
1-36603	promoter
1-1855	enhancer
1-35246	promoter
1-98198	enhancer
1-55334	enhancer
1-97920	promoter
1-54311	promoter
1-44496	enhancer
1-28981	enhancer
1-55997	enhancer
1-41839	promoter
1-83717	enhancer
1-93412	promoter
1-23685	promoter
1-22568	promoter
1-56954	enhancer
1-65273	enhancer
1-31229	enhancer
1-107994	promoter
1-9977	enhancer
1-50331	enhancer
1-67110	enhancer
1-56664	enhancer
1-41595	enhancer
1-5957	enhancer
1-20917	enhancer
1-62752	enhancer
1-78956	enhancer
1-31308	promoter
1-43053	enhancer
1-60855	enhancer
1-39373	enhancer
1-110551	promoter
1-94399	enhancer
1-82740	promoter
1-108042	enhancer
1-10	promoter
1-88323	enhancer
1-51640	promoter
1-59916	promoter
1-86679	enhancer
1-107181	enhancer
1-1597	promoter
1-101563	enhancer
1-24006	enhancer
1-99759	enhancer
1-24027	enhancer
1-101414	enhancer
1-6625	enhancer
1-69164	promoter
1-24899	enhancer
1-103024	promoter
1-83020	promoter
1-72802	enhancer
1-46313	enhancer
1-31172	enhancer
1-52111	promoter
1-25086	enhancer
1-47908	enhancer
1-45651	promoter
1-95733	enhancer
1-52323	promoter
1-94893	enhancer
1-8669	promoter
1-16204	promoter
1-65326	enhancer
1-13865	enhancer
1-9747	enhancer
1-61830	enhancer
1-24833	promoter
1-99568	enhancer
1-109449	promoter
1-52884	promoter
1-71635	promoter
1-1752	enhancer
1-71268	enhancer
1-89201	promoter
1-33295	enhancer
1-33156	enhancer
1-29482	promoter
1-23320	promoter
1-88053	enhancer
1-77660	promoter
1-82436	promoter
1-85030	enhancer
1-25408	promoter
1-28517	enhancer
1-54428	promoter
1-104810	enhancer
1-3346	promoter
1-59699	enhancer
1-3785	promoter
1-89710	enhancer
1-11956	enhancer
1-63494	promoter
1-105654	enhancer
1-55826	enhancer
1-74220	promoter
1-23582	promoter
1-95373	enhancer
1-32671	promoter
1-55319	promoter
1-98190	enhancer
1-93897	promoter
1-25249	enhancer
1-101906	enhancer
1-18950	enhancer
1-1213	enhancer
1-68014	enhancer
1-60073	enhancer
1-53036	promoter
1-52699	promoter
1-90907	enhancer
1-35868	enhancer
1-95988	promoter
1-52405	enhancer
1-47370	enhancer
1-5261	enhancer
1-89589	enhancer
1-27249	enhancer
1-2923	promoter
1-109110	promoter
1-47680	promoter
1-107956	enhancer
1-82388	enhancer
1-2247	enhancer
1-92411	enhancer
1-65638	enhancer
1-84766	enhancer
1-40090	promoter
1-2666	enhancer
1-97706	promoter
1-85668	enhancer
1-91425	promoter
1-11	promoter
1-10412	enhancer
1-80916	enhancer
1-54800	enhancer
1-92466	promoter
1-87141	promoter
1-47554	enhancer
1-103395	enhancer
1-54822	promoter
1-89876	enhancer
1-39511	promoter
1-97425	enhancer
1-59185	enhancer
1-52454	enhancer
1-80105	enhancer
1-56488	enhancer
1-39665	promoter
1-86868	enhancer
1-108735	enhancer
1-2884	enhancer
1-54568	enhancer
1-97490	enhancer
1-96969	enhancer
1-55797	enhancer
1-106187	promoter
1-16186	promoter
1-1115	enhancer
1-49159	enhancer
1-94809	enhancer
1-67974	enhancer
1-78813	enhancer
1-83152	enhancer
1-3011	enhancer
1-6601	enhancer
1-56154	promoter
1-40822	enhancer
1-33277	enhancer
1-46124	promoter
1-571	promoter
1-5775	enhancer
1-67718	enhancer
1-60088	enhancer
1-74907	promoter
1-17160	enhancer
1-69195	promoter
1-1591	enhancer
1-63707	enhancer
1-27307	promoter
1-41636	promoter
1-50257	promoter
1-102604	enhancer
1-25196	promoter
1-81723	enhancer
1-27361	enhancer
1-7653	enhancer
1-37134	promoter
1-64195	promoter
1-4178	promoter
1-107999	enhancer
1-62236	enhancer
1-100447	enhancer
1-82041	promoter
1-76373	enhancer
1-28869	promoter
1-76772	enhancer
1-55435	promoter
1-19162	enhancer
1-46091	enhancer
1-18518	enhancer
1-81697	enhancer
1-50747	promoter
1-80291	enhancer
1-104038	enhancer
1-4616	enhancer
1-354	enhancer
1-102606	enhancer
1-957	enhancer
1-90021	enhancer
1-103026	promoter
1-61826	promoter
1-101035	enhancer
1-92546	enhancer
1-39024	enhancer
1-84856	promoter
1-83002	enhancer
1-54220	enhancer
1-72380	promoter
1-103870	promoter
1-3575	enhancer
1-12609	enhancer
1-5773	enhancer
1-104279	promoter
1-14	promoter
1-93803	promoter
1-110082	enhancer
1-65579	enhancer
1-98412	enhancer
1-30176	enhancer
1-108642	enhancer
