id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper	term_name_final	padj_final	fold_enrichment_final	dataset
GO:0023057	negative regulation of signaling	0.155999651088781	11339	1.18657557513906	5.2492062030006e-84	3.17273449752791e-82	171485	1331	1441	1.06971935667743	8.03652635077563e-14	1.19007561044402e-11	negative regulation of signaling	3.17273449752791e-82	1.18657557513906	human_specific
GO:0046649	lymphocyte activation	0.0728935263235915	5763	1.29063647723643	8.20050219299948e-84	4.92307175572976e-82	181534	695	769	1.04668076850581	0.000328088343024637	0.00629603656106674	lymphocyte activation	4.92307175572976e-82	1.29063647723643	human_specific
GO:0051128	regulation of cellular component organization	0.245073479219297	17094	1.13865369402371	5.35808644751715e-83	3.19507369705972e-81	162583	2132	2348	1.05158622272218	1.22759209609697e-12	1.55816511054594e-10	regulation of cellular component organization	3.19507369705972e-81	1.13865369402371	human_specific
GO:0043434	response to peptide hormone	0.0411544385621496	3523	1.39746274228877	5.81413592180321e-83	3.44390651101477e-81	150753	396	429	1.06903930622818	6.89942984068522e-05	0.00176661193471147	response to peptide hormone	3.44390651101477e-81	1.39746274228877	human_specific
GO:0016310	phosphorylation	0.0729196595692407	5756	1.28860683014906	9.48150106562866e-83	5.54552807247639e-81	156461	664	710	1.08309240508939	4.23731727349888e-10	3.48597814583681e-08	phosphorylation	5.54552807247639e-81	1.28860683014906	human_specific
GO:0045087	innate immune response	0.0637842106676968	5123	1.31115926015174	9.48700356799562e-83	5.54552807247639e-81	127016	807	944	0.990050437997866	0.799933653455654	0.917782079182671	innate immune response	5.54552807247639e-81	1.31115926015174	human_specific
GO:0010648	negative regulation of cell communication	0.156276739879583	11341	1.1846806196795	1.46870971056529e-82	8.52907567213898e-81	171716	1331	1441	1.06971935667743	8.03652635077563e-14	1.19007561044402e-11	negative regulation of cell communication	8.52907567213898e-81	1.1846806196795	human_specific
GO:0008104	intracellular protein localization	0.213886732893948	15084	1.15126937779971	2.18896212563087e-82	1.2629174341708e-80	152716	2135	2345	1.05441314656585	6.40309255516253e-14	1.03439049732035e-11	intracellular protein localization	1.2629174341708e-80	1.15126937779971	human_specific
GO:0051649	establishment of localization in cell	0.166017709675196	11968	1.17682378789168	1.38080565762118e-81	7.9151343664285e-80	143936	1721	1896	1.05123138177932	3.58080121091866e-10	2.9734036223376e-08	establishment of localization in cell	7.9151343664285e-80	1.17682378789168	human_specific
GO:0006366	transcription by RNA polymerase II	0.236076297793545	16497	1.14076677739529	2.19762689839567e-81	1.25166121745164e-79	169049	2363	2610	1.04852549323191	1.468532650518e-12	1.81221008331284e-10	transcription by RNA polymerase II	1.25166121745164e-79	1.14076677739529	human_specific
GO:0009967	positive regulation of signal transduction	0.162217224787564	11712	1.17863239236012	6.03664788405539e-81	3.41628130253708e-79	164523	1425	1540	1.07164248635698	1.61778857560647e-15	3.42239321291987e-13	positive regulation of signal transduction	3.41628130253708e-79	1.17863239236012	human_specific
GO:0051726	regulation of cell cycle	0.0949739181776585	7244	1.24514050875527	8.81043206692336e-81	4.9544739819376e-79	166035	908	1012	1.03910902262166	0.000525175299336777	0.00931373759402647	regulation of cell cycle	4.9544739819376e-79	1.24514050875527	human_specific
GO:0033993	response to lipid	0.0911036652070884	6981	1.25091000083177	1.09509743396046e-80	6.11945956021299e-79	163895	820	913	1.0401569007295	0.000722016991106081	0.0121960474638356	response to lipid	6.11945956021299e-79	1.25091000083177	human_specific
GO:0050776	regulation of immune response	0.0710485088324452	5603	1.28738940677178	7.14949236352533e-80	3.97020247812016e-78	143979	792	891	1.02944525784936	0.0117990891223001	0.104417237900036	regulation of immune response	3.97020247812016e-78	1.28738940677178	human_specific
GO:0006508	proteolysis	0.117480616451971	8743	1.21489442129377	1.4876983866487e-79	8.21006221451784e-78	151278	1256	1434	1.01436969968002	0.0817060900064613	0.368290426920177	proteolysis	8.21006221451784e-78	1.21489442129377	human_specific
GO:0042110	T cell activation	0.0522466014239278	4287	1.33949073574883	4.09567330543151e-79	2.2462998344913e-77	183209	503	551	1.05723654316789	0.000194572375779327	0.00411613228285551	T cell activation	2.2462998344913e-77	1.33949073574883	human_specific
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.0379365561094055	3264	1.40454779812543	6.8305704714274e-79	3.72328948703267e-77	148226	419	470	1.03245693280583	0.0392535516939711	0.238793714619817	proteasome-mediated ubiquitin-dependent protein catabolic process	3.72328948703267e-77	1.40454779812543	human_specific
GO:0061024	membrane organization	0.0718375653036223	5649	1.28370208309717	7.08086433177281e-79	3.83618777974399e-77	141654	734	794	1.07061010285782	2.81945527695653e-08	1.62667922959473e-06	membrane organization	3.83618777974399e-77	1.28370208309717	human_specific
GO:0097190	apoptotic signaling pathway	0.0531441947233635	4346	1.3349904760484	1.52346719193359e-78	8.20364000019998e-77	155180	525	576	1.05558351634944	0.000216554071580857	0.00444360952885892	apoptotic signaling pathway	8.20364000019998e-77	1.3349904760484	human_specific
GO:0032869	cellular response to insulin stimulus	0.0188178121594841	1836	1.59275077086223	2.00703376913457e-78	1.07424668908197e-76	149956	191	205	1.07903438917259	0.00148335205927602	0.0218566883029311	cellular response to insulin stimulus	1.07424668908197e-76	1.59275077086223	human_specific
GO:0080134	regulation of response to stress	0.120074507966285	8904	1.21053851524591	2.0570145923312e-78	1.09440566783609e-76	149079	1218	1366	1.0326481439005	0.000697456171838305	0.0118261413869911	regulation of response to stress	1.09440566783609e-76	1.21053851524591	human_specific
GO:0023056	positive regulation of signaling	0.182655886057031	13014	1.16311165255333	2.22228071104759e-78	1.17529548319392e-76	167422	1610	1732	1.07654891644322	7.78281100861254e-20	4.61001838743483e-17	positive regulation of signaling	1.17529548319392e-76	1.16311165255333	human_specific
GO:0098657	import into cell	0.0839498758377743	6470	1.2581386343162	5.88309555608972e-78	3.09297656898563e-76	140956	809	876	1.06954779143852	9.12992977725012e-09	5.79424471934767e-07	import into cell	3.09297656898563e-76	1.2581386343162	human_specific
GO:0048856	anatomical structure development	0.528500800231122	34657	1.07050720159416	9.19487806835922e-77	4.80567597866892e-75	168478	5114	5723	1.03488658565819	1.86895020291325e-16	5.03200683420735e-14	anatomical structure development	4.80567597866892e-75	1.07050720159416	human_specific
GO:0043068	positive regulation of programmed cell death	0.052954342247433	4319	1.33145318905535	1.00838780822454e-76	5.23948869945908e-75	158474	466	512	1.05407553989751	0.000675701953888403	0.0115454074236509	positive regulation of programmed cell death	5.23948869945908e-75	1.33145318905535	human_specific
GO:0010498	proteasomal protein catabolic process	0.047829864709507	3956	1.35021026883601	1.55980435971111e-76	8.0574777535077e-75	147448	528	596	1.02599074356127	0.0566448993224986	0.299806790270611	proteasomal protein catabolic process	8.0574777535077e-75	1.35021026883601	human_specific
GO:0008283	cell population proliferation	0.199105510991512	14054	1.15228774869957	2.38268111834452e-76	1.22370645875671e-74	178530	1712	1862	1.06482898314601	2.10337429472347e-15	4.34615828107395e-13	cell population proliferation	1.22370645875671e-74	1.15228774869957	human_specific
GO:0071375	cellular response to peptide hormone stimulus	0.031794561550294	2798	1.43661086250177	6.3305056624652e-76	3.23255993166685e-74	156559	298	321	1.07514493051089	0.0001682450552567	0.00365490786297257	cellular response to peptide hormone stimulus	3.23255993166685e-74	1.43661086250177	human_specific
GO:0090407	organophosphate biosynthetic process	0.0481384865932407	3970	1.34630156416303	1.88264553687139e-75	9.55846034005847e-74	138270	522	581	1.04051932473672	0.00598006735535254	0.0637849921396246	organophosphate biosynthetic process	9.55846034005847e-74	1.34630156416303	human_specific
GO:0045934	negative regulation of nucleobase-containing compound metabolic process	0.155430276798973	11200	1.17632324313812	4.05812480807636e-75	2.048661302259e-73	170167	1364	1527	1.03450147227887	0.000157755073114393	0.0034867010562721	negative regulation of nucleobase-containing compound metabolic process	2.048661302259e-73	1.17632324313812	human_specific
GO:0006259	DNA metabolic process	0.0697625670129583	5468	1.27952957715628	2.19488969118964e-74	1.10178502295028e-72	145909	824	935	1.02063717008166	0.0550635763166673	0.292823972537685	DNA metabolic process	1.10178502295028e-72	1.27952957715628	human_specific
GO:0010647	positive regulation of cell communication	0.183389628389383	13006	1.15774590976372	6.85653063297924e-74	3.42248734123711e-72	166974	1610	1732	1.07654891644322	7.78281100861254e-20	4.61001838743483e-17	positive regulation of cell communication	3.42248734123711e-72	1.15774590976372	human_specific
GO:0045184	establishment of protein localization	0.146868141015511	10615	1.17987684122737	4.48485772312179e-73	2.22614306535962e-71	150525	1491	1638	1.05419153808612	8.14648816424671e-10	6.29404759472452e-08	establishment of protein localization	2.22614306535962e-71	1.17987684122737	human_specific
GO:0006357	regulation of transcription by RNA polymerase II	0.230420698656887	16021	1.13504324250464	7.43465434696413e-73	3.66982799293202e-71	171040	2261	2483	1.05458022311602	7.95337592953776e-15	1.53621185073789e-12	regulation of transcription by RNA polymerase II	3.66982799293202e-71	1.13504324250464	human_specific
GO:0043065	positive regulation of apoptotic process	0.0514888241034224	4176	1.32401160758414	1.8772083630109e-71	9.21491508582973e-70	159459	449	495	1.050502092669	0.0017435719603835	0.0248263411346272	positive regulation of apoptotic process	9.21491508582973e-70	1.32401160758414	human_specific
GO:0006897	endocytosis	0.0630354527226941	4976	1.28866422329265	4.84397653374252e-71	2.36476546715947e-69	140404	616	668	1.06797240073294	1.02687547273679e-06	4.38643681503191e-05	endocytosis	2.36476546715947e-69	1.28866422329265	human_specific
GO:0016125	sterol metabolic process	0.0103824425821836	1131	1.77830947744265	5.88791920752528e-71	2.85869738573017e-69	104816	133	147	1.04782820888238	0.0850404246846606	0.375352296732841	sterol metabolic process	2.85869738573017e-69	1.77830947744265	human_specific
GO:0032879	regulation of localization	0.187758665828731	13247	1.1517595497179	1.29845210072263e-70	6.26997114941337e-69	161034	1745	1905	1.06085549701602	5.6311788285658e-14	9.26537479477909e-12	regulation of localization	6.26997114941337e-69	1.1517595497179	human_specific
GO:0065003	protein-containing complex assembly	0.129396530561119	9433	1.19006718090429	3.01095641084167e-70	1.44607284920693e-68	156101	1366	1539	1.02794022092268	0.00185021449918474	0.0260113225083171	protein-containing complex assembly	1.44607284920693e-68	1.19006718090429	human_specific
GO:0006468	protein phosphorylation	0.0653459616949349	5125	1.2803225421775	7.90958637160041e-70	3.77831585546611e-68	152310	589	631	1.08103987952842	1.05307620059102e-08	6.58914228327551e-07	protein phosphorylation	3.77831585546611e-68	1.2803225421775	human_specific
GO:0071495	cellular response to endogenous stimulus	0.141678732552176	10231	1.17884769262238	2.28733855532681e-69	1.08679160770474e-67	175445	1119	1212	1.06925981763623	1.28876216197892e-11	1.36317283442652e-09	cellular response to endogenous stimulus	1.08679160770474e-67	1.17884769262238	human_specific
GO:0007015	actin filament organization	0.0430857759974377	3566	1.3511130718903	4.13352746154181e-69	1.9535314625425e-67	141428	393	430	1.05847322006197	0.000746208112136248	0.0125331929609273	actin filament organization	1.9535314625425e-67	1.3511130718903	human_specific
GO:0030029	actin filament-based process	0.0839388814314493	6381	1.24099446146773	1.66656565359355e-68	7.83462213342787e-67	151517	707	779	1.0510847521976	7.85169747621496e-05	0.00195961606955533	actin filament-based process	7.83462213342787e-67	1.24099446146773	human_specific
GO:0050778	positive regulation of immune response	0.056420427388684	4489	1.29884554744677	1.49353906543455e-67	6.98426031388735e-66	144823	637	717	1.0289068450576	0.0245446975708943	0.174045999934075	positive regulation of immune response	6.98426031388735e-66	1.29884554744677	human_specific
GO:0006412	translation	0.0450898369133889	3695	1.33776569330506	2.24696433050269e-67	1.04525016107416e-65	137466	540	644	0.97109936978802	0.97150547004658	0.997339423706839	translation	1.04525016107416e-65	1.33776569330506	human_specific
GO:0062012	regulation of small molecule metabolic process	0.0290378253065923	2542	1.42907734411268	3.93538195619336e-67	1.82113899379052e-65	158131	289	328	1.0204219190801	0.196940479383446	0.555357306552968	regulation of small molecule metabolic process	1.82113899379052e-65	1.42907734411268	human_specific
GO:0051056	regulation of small GTPase mediated signal transduction	0.0349114233210318	2965	1.38644108236138	1.17490917166106e-66	5.40884351824277e-65	170618	272	289	1.09000086125226	1.54189098466174e-05	0.000489275049954269	regulation of small GTPase mediated signal transduction	5.40884351824277e-65	1.38644108236138	human_specific
GO:1903047	mitotic cell cycle process	0.0642781436819285	5024	1.27594096440575	1.19440879887398e-66	5.47026916391511e-65	161088	637	712	1.03613231447513	0.00646702914121279	0.0679190944677017	mitotic cell cycle process	5.47026916391511e-65	1.27594096440575	human_specific
GO:0044283	small molecule biosynthetic process	0.0459890243302566	3751	1.33148765531857	2.13440710665022e-66	9.72523443209598e-65	125975	524	578	1.04992730017681	0.000849488222905808	0.013977227519478	small molecule biosynthetic process	9.72523443209598e-65	1.33148765531857	human_specific
GO:0022402	cell cycle process	0.108239824403516	7988	1.20474533499471	2.49878999409058e-66	1.13274230089259e-64	156225	1095	1238	1.02435208159384	0.0130066105195791	0.111655782093198	cell cycle process	1.13274230089259e-64	1.20474533499471	human_specific
